FlightID,Code,seatsAvail,authLevel,resHoldTotal,reportDt,orig,dest,DptDt,Carrier,fltNr,opsSuffix,fltNrDptDt,fltNrArrDt,DptTime,ArrTime
16231,Y,212,339,0,2016-05-14,RZN1,RUZVK,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,21:02:00,02:44:00
16231,C,20,30,0,2016-05-14,RZN1,INZA,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,21:02:00,04:32:00
16231,B,152,339,0,2016-05-14,RZN1,INZA,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,21:02:00,04:32:00
16231,Y,211,339,0,2016-05-14,RZN1,INZA,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,21:02:00,04:32:00
16231,C,20,30,0,2016-05-14,RZN1,BARYS,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,21:02:00,05:25:00
16231,B,151,339,0,2016-05-14,RZN1,BARYS,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,21:02:00,05:25:00
16231,Y,211,339,0,2016-05-14,RZN1,BARYS,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,21:02:00,05:25:00
16231,C,20,30,0,2016-05-14,RZN1,SYZR1,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,21:02:00,07:08:00
16231,B,149,339,1,2016-05-14,RZN1,SYZR1,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,21:02:00,07:08:00
16231,Y,211,339,1,2016-05-14,RZN1,SYZR1,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,21:02:00,07:08:00
16231,C,20,30,0,2016-05-14,RZN1,CHAPV,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,21:02:00,08:24:00
16231,B,148,339,1,2016-05-14,RZN1,CHAPV,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,21:02:00,08:24:00
16231,Y,209,339,0,2016-05-14,RZN1,CHAPV,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,21:02:00,08:24:00
16231,C,20,30,0,2016-05-14,RZN1,KUF,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,21:02:00,09:09:00
16231,B,148,339,13,2016-05-14,RZN1,KUF,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,21:02:00,09:09:00
16231,Y,209,339,4,2016-05-14,RZN1,KUF,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,21:02:00,09:09:00
16231,C,21,30,0,2016-05-14,SASOV,ZUBVP,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,00:24:00
16231,B,163,339,0,2016-05-14,SASOV,ZUBVP,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,00:24:00
16231,Y,215,339,0,2016-05-14,SASOV,ZUBVP,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,00:24:00
16231,C,21,30,0,2016-05-14,SASOV,KOVYL,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,01:29:00
16231,B,163,339,0,2016-05-14,SASOV,KOVYL,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,01:29:00
16231,Y,214,339,0,2016-05-14,SASOV,KOVYL,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,01:29:00
16231,C,21,30,0,2016-05-14,SASOV,RUZVK,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,02:44:00
16231,B,163,339,0,2016-05-14,SASOV,RUZVK,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,02:44:00
16231,Y,214,339,0,2016-05-14,SASOV,RUZVK,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,02:44:00
16231,C,20,30,0,2016-05-14,SASOV,INZA,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,04:32:00
16231,B,158,339,0,2016-05-14,SASOV,INZA,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,04:32:00
16231,Y,213,339,0,2016-05-14,SASOV,INZA,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,04:32:00
16231,C,20,30,0,2016-05-14,SASOV,BARYS,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,05:25:00
16231,B,157,339,0,2016-05-14,SASOV,BARYS,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,05:25:00
16231,Y,213,339,0,2016-05-14,SASOV,BARYS,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,05:25:00
16231,C,20,30,0,2016-05-14,SASOV,SYZR1,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,07:08:00
16231,B,155,339,0,2016-05-14,SASOV,SYZR1,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,07:08:00
16231,Y,213,339,0,2016-05-14,SASOV,SYZR1,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,07:08:00
16231,C,20,30,0,2016-05-14,SASOV,CHAPV,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,08:24:00
16231,B,154,339,0,2016-05-14,SASOV,CHAPV,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,08:24:00
16231,Y,211,339,0,2016-05-14,SASOV,CHAPV,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,08:24:00
16231,C,20,30,0,2016-05-14,SASOV,KUF,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,09:09:00
16231,B,154,339,0,2016-05-14,SASOV,KUF,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,09:09:00
16231,Y,211,339,0,2016-05-14,SASOV,KUF,2016-05-12,FPC,50,M,2016-05-12,2016-05-13,23:28:00,09:09:00
16231,C,21,30,0,2016-05-14,ZUBVP,KOVYL,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,00:26:00,01:29:00
16231,B,166,339,0,2016-05-14,ZUBVP,KOVYL,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,00:26:00,01:29:00
16231,Y,216,339,0,2016-05-14,ZUBVP,KOVYL,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,00:26:00,01:29:00
16231,C,21,30,0,2016-05-14,ZUBVP,RUZVK,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,00:26:00,02:44:00
16231,B,166,339,0,2016-05-14,ZUBVP,RUZVK,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,00:26:00,02:44:00
16231,Y,216,339,0,2016-05-14,ZUBVP,RUZVK,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,00:26:00,02:44:00
16231,C,20,30,0,2016-05-14,ZUBVP,INZA,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,00:26:00,04:32:00
16231,B,160,339,0,2016-05-14,ZUBVP,INZA,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,00:26:00,04:32:00
16231,Y,215,339,0,2016-05-14,ZUBVP,INZA,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,00:26:00,04:32:00
16231,C,20,30,0,2016-05-14,ZUBVP,BARYS,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,00:26:00,05:25:00
16231,B,159,339,0,2016-05-14,ZUBVP,BARYS,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,00:26:00,05:25:00
16231,Y,215,339,0,2016-05-14,ZUBVP,BARYS,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,00:26:00,05:25:00
16231,C,20,30,0,2016-05-14,ZUBVP,SYZR1,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,00:26:00,07:08:00
16231,B,157,339,0,2016-05-14,ZUBVP,SYZR1,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,00:26:00,07:08:00
16231,Y,215,339,0,2016-05-14,ZUBVP,SYZR1,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,00:26:00,07:08:00
16231,C,20,30,0,2016-05-14,ZUBVP,CHAPV,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,00:26:00,08:24:00
16231,B,156,339,0,2016-05-14,ZUBVP,CHAPV,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,00:26:00,08:24:00
16231,Y,213,339,0,2016-05-14,ZUBVP,CHAPV,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,00:26:00,08:24:00
16231,C,20,30,0,2016-05-14,ZUBVP,KUF,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,00:26:00,09:09:00
16231,B,156,339,0,2016-05-14,ZUBVP,KUF,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,00:26:00,09:09:00
16231,Y,213,339,1,2016-05-14,ZUBVP,KUF,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,00:26:00,09:09:00
16231,C,21,30,0,2016-05-14,KOVYL,RUZVK,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,01:31:00,02:44:00
16231,B,169,339,0,2016-05-14,KOVYL,RUZVK,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,01:31:00,02:44:00
16231,Y,221,339,0,2016-05-14,KOVYL,RUZVK,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,01:31:00,02:44:00
16231,C,20,30,0,2016-05-14,KOVYL,INZA,2016-05-13,FPC,50,M,2016-05-12,2016-05-13,01:31:00,04:32:00
16232,C,22,30,2,2016-05-14,MOWKZ,RZN1,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,20:50:00
16232,B,153,339,4,2016-05-14,MOWKZ,RZN1,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,20:50:00
16232,Y,181,339,7,2016-05-14,MOWKZ,RZN1,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,20:50:00
16232,C,19,30,0,2016-05-14,MOWKZ,SASOV,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,23:25:00
16232,B,147,339,8,2016-05-14,MOWKZ,SASOV,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,23:25:00
16232,Y,179,339,4,2016-05-14,MOWKZ,SASOV,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,23:25:00
16232,C,19,30,0,2016-05-14,MOWKZ,ZUBVP,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,00:24:00
16232,B,147,339,4,2016-05-14,MOWKZ,ZUBVP,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,00:24:00
16232,Y,179,339,6,2016-05-14,MOWKZ,ZUBVP,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,00:24:00
16232,C,19,30,2,2016-05-14,MOWKZ,KOVYL,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,01:29:00
16232,B,144,339,4,2016-05-14,MOWKZ,KOVYL,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,01:29:00
16232,Y,179,339,5,2016-05-14,MOWKZ,KOVYL,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,01:29:00
16232,C,19,30,0,2016-05-14,MOWKZ,RUZVK,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,02:44:00
16232,B,143,339,8,2016-05-14,MOWKZ,RUZVK,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,02:44:00
16232,Y,179,339,11,2016-05-14,MOWKZ,RUZVK,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,02:44:00
16232,C,18,30,0,2016-05-14,MOWKZ,INZA,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,04:32:00
16232,B,139,339,1,2016-05-14,MOWKZ,INZA,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,04:32:00
16232,Y,179,339,0,2016-05-14,MOWKZ,INZA,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,04:32:00
16232,C,18,30,0,2016-05-14,MOWKZ,BARYS,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,05:25:00
16232,B,133,339,0,2016-05-14,MOWKZ,BARYS,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,05:25:00
16232,Y,173,339,2,2016-05-14,MOWKZ,BARYS,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,05:25:00
16232,C,18,30,0,2016-05-14,MOWKZ,SYZR1,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,07:08:00
16232,B,133,339,22,2016-05-14,MOWKZ,SYZR1,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,07:08:00
16232,Y,173,339,16,2016-05-14,MOWKZ,SYZR1,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,07:08:00
16232,C,18,30,0,2016-05-14,MOWKZ,CHAPV,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,08:24:00
16232,B,133,339,1,2016-05-14,MOWKZ,CHAPV,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,08:24:00
16232,Y,172,339,2,2016-05-14,MOWKZ,CHAPV,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,08:24:00
16232,C,18,30,4,2016-05-14,MOWKZ,KUF,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,09:09:00
16232,B,133,339,133,2016-05-14,MOWKZ,KUF,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,09:09:00
16232,Y,172,339,104,2016-05-14,MOWKZ,KUF,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,18:10:00,09:09:00
16232,C,23,30,0,2016-05-14,RZN1,SASOV,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,23:25:00
16232,B,151,339,0,2016-05-14,RZN1,SASOV,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,23:25:00
16232,Y,186,339,0,2016-05-14,RZN1,SASOV,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,23:25:00
16232,C,23,30,0,2016-05-14,RZN1,ZUBVP,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,00:24:00
16232,B,151,339,0,2016-05-14,RZN1,ZUBVP,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,00:24:00
16232,Y,186,339,0,2016-05-14,RZN1,ZUBVP,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,00:24:00
16232,C,23,30,0,2016-05-14,RZN1,KOVYL,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,01:29:00
16232,B,147,339,0,2016-05-14,RZN1,KOVYL,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,01:29:00
16232,Y,186,339,0,2016-05-14,RZN1,KOVYL,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,01:29:00
16232,C,23,30,0,2016-05-14,RZN1,RUZVK,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,02:44:00
16232,B,146,339,0,2016-05-14,RZN1,RUZVK,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,02:44:00
16232,Y,186,339,1,2016-05-14,RZN1,RUZVK,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,02:44:00
16232,C,22,30,0,2016-05-14,RZN1,INZA,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,04:32:00
16232,B,142,339,0,2016-05-14,RZN1,INZA,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,04:32:00
16232,Y,186,339,0,2016-05-14,RZN1,INZA,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,04:32:00
16232,C,22,30,0,2016-05-14,RZN1,BARYS,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,05:25:00
16232,B,135,339,0,2016-05-14,RZN1,BARYS,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,05:25:00
16232,Y,180,339,0,2016-05-14,RZN1,BARYS,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,05:25:00
16232,C,22,30,0,2016-05-14,RZN1,SYZR1,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,07:08:00
16232,B,135,339,2,2016-05-14,RZN1,SYZR1,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,07:08:00
16232,Y,180,339,1,2016-05-14,RZN1,SYZR1,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,07:08:00
16232,C,22,30,0,2016-05-14,RZN1,CHAPV,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,08:24:00
16232,B,135,339,0,2016-05-14,RZN1,CHAPV,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,08:24:00
16232,Y,179,339,0,2016-05-14,RZN1,CHAPV,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,08:24:00
16232,C,22,30,1,2016-05-14,RZN1,KUF,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,09:09:00
16232,B,135,339,4,2016-05-14,RZN1,KUF,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,09:09:00
16232,Y,179,339,0,2016-05-14,RZN1,KUF,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,21:02:00,09:09:00
16232,C,23,30,0,2016-05-14,SASOV,ZUBVP,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,00:24:00
16232,B,159,339,0,2016-05-14,SASOV,ZUBVP,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,00:24:00
16232,Y,190,339,0,2016-05-14,SASOV,ZUBVP,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,00:24:00
16232,C,23,30,0,2016-05-14,SASOV,KOVYL,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,01:29:00
16232,B,155,339,0,2016-05-14,SASOV,KOVYL,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,01:29:00
16232,Y,190,339,0,2016-05-14,SASOV,KOVYL,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,01:29:00
16232,C,23,30,0,2016-05-14,SASOV,RUZVK,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,02:44:00
16232,B,154,339,0,2016-05-14,SASOV,RUZVK,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,02:44:00
16232,Y,190,339,0,2016-05-14,SASOV,RUZVK,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,02:44:00
16232,C,22,30,0,2016-05-14,SASOV,INZA,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,04:32:00
16232,B,150,339,0,2016-05-14,SASOV,INZA,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,04:32:00
16232,Y,190,339,0,2016-05-14,SASOV,INZA,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,04:32:00
16232,C,22,30,0,2016-05-14,SASOV,BARYS,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,05:25:00
16232,B,143,339,0,2016-05-14,SASOV,BARYS,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,05:25:00
16232,Y,184,339,0,2016-05-14,SASOV,BARYS,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,05:25:00
16232,C,22,30,0,2016-05-14,SASOV,SYZR1,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,07:08:00
16232,B,143,339,0,2016-05-14,SASOV,SYZR1,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,07:08:00
16232,Y,184,339,0,2016-05-14,SASOV,SYZR1,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,07:08:00
16232,C,22,30,0,2016-05-14,SASOV,CHAPV,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,08:24:00
16232,B,143,339,0,2016-05-14,SASOV,CHAPV,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,08:24:00
16232,Y,183,339,0,2016-05-14,SASOV,CHAPV,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,08:24:00
16232,C,22,30,0,2016-05-14,SASOV,KUF,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,09:09:00
16232,B,143,339,0,2016-05-14,SASOV,KUF,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,09:09:00
16232,Y,183,339,0,2016-05-14,SASOV,KUF,2016-05-13,FPC,50,M,2016-05-13,2016-05-14,23:28:00,09:09:00
16232,C,23,30,0,2016-05-14,ZUBVP,KOVYL,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,00:26:00,01:29:00
16232,B,159,339,0,2016-05-14,ZUBVP,KOVYL,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,00:26:00,01:29:00
16232,Y,196,339,0,2016-05-14,ZUBVP,KOVYL,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,00:26:00,01:29:00
16232,C,23,30,0,2016-05-14,ZUBVP,RUZVK,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,00:26:00,02:44:00
16232,B,158,339,0,2016-05-14,ZUBVP,RUZVK,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,00:26:00,02:44:00
16232,Y,196,339,0,2016-05-14,ZUBVP,RUZVK,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,00:26:00,02:44:00
16232,C,22,30,0,2016-05-14,ZUBVP,INZA,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,00:26:00,04:32:00
16232,B,154,339,0,2016-05-14,ZUBVP,INZA,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,00:26:00,04:32:00
16232,Y,196,339,0,2016-05-14,ZUBVP,INZA,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,00:26:00,04:32:00
16232,C,22,30,0,2016-05-14,ZUBVP,BARYS,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,00:26:00,05:25:00
16232,B,147,339,0,2016-05-14,ZUBVP,BARYS,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,00:26:00,05:25:00
16232,Y,189,339,0,2016-05-14,ZUBVP,BARYS,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,00:26:00,05:25:00
16232,C,22,30,0,2016-05-14,ZUBVP,SYZR1,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,00:26:00,07:08:00
16232,B,147,339,2,2016-05-14,ZUBVP,SYZR1,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,00:26:00,07:08:00
16232,Y,189,339,0,2016-05-14,ZUBVP,SYZR1,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,00:26:00,07:08:00
16232,C,22,30,0,2016-05-14,ZUBVP,CHAPV,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,00:26:00,08:24:00
16232,B,147,339,0,2016-05-14,ZUBVP,CHAPV,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,00:26:00,08:24:00
16232,Y,188,339,0,2016-05-14,ZUBVP,CHAPV,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,00:26:00,08:24:00
16232,C,22,30,0,2016-05-14,ZUBVP,KUF,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,00:26:00,09:09:00
16232,B,147,339,2,2016-05-14,ZUBVP,KUF,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,00:26:00,09:09:00
16232,Y,188,339,0,2016-05-14,ZUBVP,KUF,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,00:26:00,09:09:00
16232,C,25,30,0,2016-05-14,KOVYL,RUZVK,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,01:31:00,02:44:00
16232,B,162,339,0,2016-05-14,KOVYL,RUZVK,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,01:31:00,02:44:00
16232,Y,201,339,0,2016-05-14,KOVYL,RUZVK,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,01:31:00,02:44:00
16232,C,24,30,0,2016-05-14,KOVYL,INZA,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,01:31:00,04:32:00
16232,B,158,339,0,2016-05-14,KOVYL,INZA,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,01:31:00,04:32:00
16232,Y,201,339,0,2016-05-14,KOVYL,INZA,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,01:31:00,04:32:00
16232,C,24,30,0,2016-05-14,KOVYL,BARYS,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,01:31:00,05:25:00
16232,B,151,339,0,2016-05-14,KOVYL,BARYS,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,01:31:00,05:25:00
16232,Y,194,339,0,2016-05-14,KOVYL,BARYS,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,01:31:00,05:25:00
16232,C,24,30,0,2016-05-14,KOVYL,SYZR1,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,01:31:00,07:08:00
16232,B,151,339,0,2016-05-14,KOVYL,SYZR1,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,01:31:00,07:08:00
16232,Y,194,339,0,2016-05-14,KOVYL,SYZR1,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,01:31:00,07:08:00
16232,C,24,30,0,2016-05-14,KOVYL,CHAPV,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,01:31:00,08:24:00
16232,B,151,339,0,2016-05-14,KOVYL,CHAPV,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,01:31:00,08:24:00
16232,Y,193,339,0,2016-05-14,KOVYL,CHAPV,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,01:31:00,08:24:00
16232,C,24,30,0,2016-05-14,KOVYL,KUF,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,01:31:00,09:09:00
16232,B,151,339,1,2016-05-14,KOVYL,KUF,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,01:31:00,09:09:00
16232,Y,193,339,0,2016-05-14,KOVYL,KUF,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,01:31:00,09:09:00
16232,C,24,30,0,2016-05-14,RUZVK,INZA,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,02:59:00,04:32:00
16232,B,166,339,0,2016-05-14,RUZVK,INZA,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,02:59:00,04:32:00
16232,Y,213,339,0,2016-05-14,RUZVK,INZA,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,02:59:00,04:32:00
16232,C,24,30,0,2016-05-14,RUZVK,BARYS,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,02:59:00,05:25:00
16232,B,158,339,0,2016-05-14,RUZVK,BARYS,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,02:59:00,05:25:00
16232,Y,205,339,0,2016-05-14,RUZVK,BARYS,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,02:59:00,05:25:00
16232,C,24,30,0,2016-05-14,RUZVK,SYZR1,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,02:59:00,07:08:00
16232,B,158,339,0,2016-05-14,RUZVK,SYZR1,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,02:59:00,07:08:00
16232,Y,204,339,0,2016-05-14,RUZVK,SYZR1,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,02:59:00,07:08:00
16232,C,24,30,0,2016-05-14,RUZVK,CHAPV,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,02:59:00,08:24:00
16232,B,158,339,0,2016-05-14,RUZVK,CHAPV,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,02:59:00,08:24:00
16232,Y,203,339,0,2016-05-14,RUZVK,CHAPV,2016-05-14,FPC,50,M,2016-05-13,2016-05-14,02:59:00,08:24:00
